DATE,MST,Global CM22 Vent [W/m^2],Deck Dry Bulb Temp [deg C],Deck RH [%],Station Pressure [mBar],Precipitable Water Vapor [cm],500nm Aerosol Optical Depth
7/17/2011,06:48,406.02,25.08,39.21,822.14,3.00199,0.16375
7/17/2011,06:49,410.16,25.18,38.46,822.15,2.98323,0.16237
7/17/2011,06:50,412.2,25.29,38.62,822.15,2.96401,0.16295
7/17/2011,06:51,413.73,25.43,37.94,822.13,2.94582,0.16381
7/17/2011,06:52,415.02,25.49,37.31,822.13,2.93179,0.16379
7/17/2011,06:53,415.82,25.48,36.74,822.11,2.89160,0.16368
7/17/2011,06:54,416.35,25.52,38.13,822.07,2.83902,0.16476
7/17/2011,06:55,417.24,25.58,39.14,822.11,2.79337,0.16445
7/17/2011,06:56,419.67,25.58,39.49,822.09,2.77540,0.16276
7/17/2011,06:57,422.7,25.54,38.84,822.07,2.77430,0.16225
7/17/2011,06:58,424.09,25.55,39.39,822.15,2.74851,0.16222
7/17/2011,06:59,424.59,25.58,39.42,822.15,2.73332,0.16223
7/17/2011,07:00,423.58,25.59,39.25,822.13,2.71480,0.16324
7/17/2011,07:01,422,25.6,39.19,822.15,2.70636,0.16457
7/17/2011,07:02,421.23,25.62,40.09,822.15,2.70909,0.16565
7/17/2011,07:03,422.1,25.65,40.53,822.15,2.70212,0.16649
7/17/2011,07:04,424.43,25.72,41.84,822.15,2.68004,0.16596
7/17/2011,07:05,425.28,25.81,39.8,822.15,2.65150,0.16594
7/17/2011,07:06,424.24,25.89,38.53,822.15,2.60712,0.16653
7/17/2011,07:07,422.87,25.93,38.01,822.15,2.58330,0.16595
7/17/2011,07:08,420.99,26,37.4,822.15,2.55586,0.16502
7/17/2011,07:09,417.41,26.11,37.37,822.15,2.56602,0.16559
7/17/2011,07:10,414.58,26.23,37.73,822.15,2.56978,0.16563
7/17/2011,07:11,412.85,26.36,37.45,822.15,2.56000,0.16513
7/17/2011,07:12,412.51,26.47,36.91,822.15,2.49588,0.16447
7/17/2011,07:13,413.11,26.6,36.88,822.15,2.48105,0.16407
7/17/2011,07:14,414.18,26.78,36.71,822.15,2.44141,0.16435
7/17/2011,07:15,415.79,26.95,36.26,822.15,2.43001,0.16444
7/17/2011,07:16,417.91,27.09,36.21,822.15,2.43002,0.16452
7/17/2011,07:17,419.75,27.15,36.44,822.15,2.39096,0.16493
7/17/2011,07:18,422.15,27.14,35.55,822.14,2.35101,0.16514
7/17/2011,07:19,424.07,27.15,36.43,822.13,2.36521,0.16568
7/17/2011,07:20,426.47,27.13,35.9,822.13,2.33079,0.16563
7/17/2011,07:21,428.65,27.15,36,822.13,2.33450,0.16605
7/17/2011,07:22,431.16,27.23,36.45,822.13,2.33018,0.16620
7/17/2011,07:23,433.85,27.38,37.06,822.14,2.29626,0.16647
7/17/2011,07:24,436.79,27.39,36.53,822.15,2.31470,0.16705
7/17/2011,07:25,439.84,27.39,37.56,822.15,2.29170,0.16743
7/17/2011,07:26,442.75,27.44,38.19,822.15,2.28732,0.16780
7/17/2011,07:27,445.69,27.53,38.58,822.15,2.30577,0.16839
7/17/2011,07:28,447.92,27.65,38.22,822.15,2.29885,0.16999
7/17/2011,07:29,451.11,27.75,37.71,822.16,2.32788,0.17056
7/17/2011,07:30,454.27,27.82,37.21,822.17,2.32474,0.17119
7/17/2011,07:31,457.35,27.81,38.01,822.17,2.32044,0.17207
7/17/2011,07:32,460.7,27.86,36.13,822.16,2.30048,0.17228
7/17/2011,07:33,463.61,27.89,35.88,822.16,2.31433,0.17294
7/17/2011,07:34,467.39,27.99,35.45,822.15,2.30885,0.17322
7/17/2011,07:35,471.55,28.13,35.67,822.17,2.28623,0.17321
7/17/2011,07:36,474.81,28.28,35.6,822.17,2.28157,0.17328
7/17/2011,07:37,477.67,28.42,35.97,822.16,2.27019,0.17316
7/17/2011,07:38,480.76,28.51,35.42,822.16,2.26143,0.17423
7/17/2011,07:39,483.94,28.49,36.26,822.17,2.24970,0.17447
7/17/2011,07:40,487.24,28.51,36.21,822.16,2.23868,0.17477
7/17/2011,07:41,490.44,28.63,35.21,822.16,2.23233,0.17554
7/17/2011,07:42,493.97,28.76,35.79,822.18,2.23077,0.17529
7/17/2011,07:43,497.44,28.73,35.75,822.18,2.19929,0.17519
7/17/2011,07:44,500.41,28.68,35.26,822.23,2.19099,0.17553
7/17/2011,07:45,504.23,28.73,34.79,822.25,2.19363,0.17515
7/17/2011,07:46,508.01,28.74,34.14,822.27,2.19080,0.17497
7/17/2011,07:47,511.34,28.66,34.27,822.26,2.18255,0.17519
7/17/2011,07:48,514.32,28.66,34.67,822.27,2.17488,0.17518
7/17/2011,07:49,517.39,28.72,34.26,822.26,2.16509,0.17547
7/17/2011,07:50,520.22,28.85,33.65,822.26,2.14782,0.17647
7/17/2011,07:51,523.32,28.95,33.24,822.26,2.15969,0.17688
7/17/2011,07:52,526.81,29.02,32.84,822.27,2.14226,0.17652
7/17/2011,07:53,529.15,29.11,33.19,822.26,2.11847,0.17722
7/17/2011,07:54,531.68,29.23,34.83,822.26,2.11082,0.17782
7/17/2011,07:55,535.26,29.25,38.74,822.27,2.11615,0.17808
7/17/2011,07:56,538.53,29.09,39.94,822.27,2.10993,0.17885
7/17/2011,07:57,542.7,28.91,39.42,822.27,2.10295,0.17819
7/17/2011,07:58,546.28,28.78,39.72,822.28,2.05622,0.17795
7/17/2011,07:59,550.04,28.69,39.68,822.3,2.07757,0.17819
7/17/2011,08:00,553.12,28.48,39.51,822.35,2.11040,0.17931
7/17/2011,08:01,556.62,28.26,39.9,822.39,2.13547,0.17966
7/17/2011,08:02,559.84,28.13,40.72,822.4,2.13351,0.18002
7/17/2011,08:03,562.68,28.01,39.49,822.4,2.09520,0.18054
7/17/2011,08:04,565.7,27.87,40.26,822.4,2.09067,0.18123
7/17/2011,08:05,567.47,27.84,41.01,822.4,2.13458,0.18281
7/17/2011,08:06,570.89,27.8,40.29,822.4,2.13276,0.18248
7/17/2011,08:07,573.96,27.81,41.77,822.39,2.13039,0.18187
7/17/2011,08:08,576.32,27.83,43.05,822.39,2.13038,0.18221
7/17/2011,08:09,579.62,27.83,43.28,822.37,2.10031,0.18215
7/17/2011,08:10,583.43,27.74,45.39,822.38,2.09217,0.18238
7/17/2011,08:11,586.78,27.57,45.43,822.35,2.04382,0.18289
7/17/2011,08:12,590.35,27.42,46.21,822.39,2.05732,0.18279
7/17/2011,08:13,594.47,27.27,45.07,822.36,2.03757,0.18226
7/17/2011,08:14,598.37,27.1,45.57,822.38,2.01110,0.18141
7/17/2011,08:15,601.6,27.05,45.29,822.37,2.01270,0.18083
7/17/2011,08:16,604.23,27.1,44.64,822.34,2.00387,0.18052
7/17/2011,08:17,606.06,27.21,43.94,822.38,2.00947,0.18131
7/17/2011,08:18,608.81,27.31,45.51,822.39,1.99507,0.18140
7/17/2011,08:19,612.47,27.36,46.07,822.39,1.98643,0.18141
7/17/2011,08:20,615.24,27.34,46.34,822.4,1.96918,0.18216
7/17/2011,08:21,617.82,27.32,46.01,822.4,1.98572,0.18318
7/17/2011,08:22,620.31,27.26,44.48,822.44,2.00601,0.18458
7/17/2011,08:23,623.38,27.22,44.32,822.47,2.01346,0.18490
7/17/2011,08:24,626.57,27.24,45.7,822.48,2.01640,0.18440
7/17/2011,08:25,630.19,27.25,45.24,822.5,2.00416,0.18402
7/17/2011,08:26,633.93,27.24,44.8,822.5,1.96407,0.18361
7/17/2011,08:27,637.3,27.19,45.59,822.44,1.93505,0.18313
7/17/2011,08:28,640.42,27.13,44.56,822.45,1.90760,0.18271
7/17/2011,08:29,643.73,27.05,45.91,822.41,1.89429,0.18239
7/17/2011,08:30,646.74,27,46.13,822.4,1.85683,0.18203
7/17/2011,08:31,649.74,26.92,47.06,822.4,1.84094,0.18216
7/17/2011,08:32,652.95,26.81,44,822.4,1.85076,0.18231
7/17/2011,08:33,655.72,26.6,45.27,822.4,1.84752,0.18294
7/17/2011,08:34,658.34,26.52,45.63,822.4,1.86881,0.18360
7/17/2011,08:35,661.14,26.51,46.4,822.4,1.87739,0.18372
7/17/2011,08:36,664.03,26.53,46.58,822.4,1.85956,0.18379
7/17/2011,08:37,666.74,26.53,46.24,822.4,1.86168,0.18402
7/17/2011,08:38,669.82,26.49,46.26,822.4,1.85140,0.18389
7/17/2011,08:39,672.33,26.5,46.99,822.4,1.86686,0.18445
7/17/2011,08:40,674.72,26.53,46.86,822.4,1.86729,0.18603
7/17/2011,08:41,677.33,26.62,46.91,822.41,1.86654,0.18627
7/17/2011,08:42,680,26.71,45.07,822.42,1.84781,0.18614
7/17/2011,08:43,682.5,26.74,46.72,822.42,1.87641,0.18666
7/17/2011,08:44,685.34,26.78,46.91,822.45,1.86382,0.18672
7/17/2011,08:45,688.26,26.77,44.98,822.5,1.85444,0.18722
7/17/2011,08:46,690.94,26.72,47.15,822.49,1.85931,0.18781
7/17/2011,08:47,693.9,26.69,45.93,822.5,1.86042,0.18805
7/17/2011,08:48,696.57,26.64,45.33,822.52,1.84055,0.18856
7/17/2011,08:49,698.21,26.6,46.29,822.52,1.86549,0.19027
7/17/2011,08:50,700.24,26.53,46.56,822.51,1.93593,0.19148
7/17/2011,08:51,702.81,26.54,45.27,822.51,1.92409,0.19205
7/17/2011,08:52,705.46,26.58,44.71,822.51,1.93126,0.19260
7/17/2011,08:53,708.51,26.59,46.54,822.52,1.92554,0.19235
7/17/2011,08:54,711.05,26.63,47.02,822.53,1.91638,0.19293
7/17/2011,08:55,713.94,26.65,45.6,822.54,1.86920,0.19299
7/17/2011,08:56,716.16,26.64,46.34,822.53,1.89200,0.19387
7/17/2011,08:57,718.92,26.63,47.69,822.53,1.89797,0.19369
7/17/2011,08:58,721.75,26.66,47.63,822.53,1.88193,0.19324
7/17/2011,08:59,724.31,26.73,45.06,822.53,1.85212,0.19299
7/17/2011,09:00,727.03,26.77,41.64,822.52,1.85760,0.19313
7/17/2011,09:01,730.25,26.69,41.41,822.53,1.84143,0.19302
7/17/2011,09:02,732.7,26.67,42.7,822.53,1.84608,0.19330
7/17/2011,09:03,734.7,26.72,41.6,822.54,1.83271,0.19393
7/17/2011,09:04,737.16,26.76,42.5,822.53,1.84339,0.19395
7/17/2011,09:05,739.74,26.84,43.2,822.54,1.81973,0.19413
7/17/2011,09:06,742.72,26.95,42.5,822.56,1.82050,0.19390
7/17/2011,09:07,745.03,27.07,41.06,822.57,1.83161,0.19438
7/17/2011,09:08,747.48,27.1,42.55,822.57,1.84762,0.19467
7/17/2011,09:09,749.67,27.14,43.21,822.55,1.84391,0.19547
7/17/2011,09:10,752.13,27.19,42.55,822.59,1.83866,0.19589
7/17/2011,09:11,754.35,27.2,42.25,822.59,1.84727,0.19636
7/17/2011,09:12,756.29,27.28,42.69,822.61,1.85433,0.19683
7/17/2011,09:13,758.77,27.32,40.67,822.58,1.85839,0.19709
7/17/2011,09:14,761.38,27.3,43.41,822.6,1.85495,0.19739
7/17/2011,09:15,763.81,27.32,41.67,822.64,1.85835,0.19752
7/17/2011,09:16,766.83,27.32,41.71,822.62,1.83176,0.19743
7/17/2011,09:17,768.85,27.22,40.67,822.64,1.84686,0.19872
7/17/2011,09:18,771.37,27.08,40.4,822.64,1.83158,0.19924
7/17/2011,09:19,773.48,27.02,41.42,822.65,1.85063,0.19979
7/17/2011,09:20,775.78,27.01,40.67,822.66,1.85038,0.20017
7/17/2011,09:21,777.94,27.02,40.57,822.7,1.86375,0.20059
7/17/2011,09:22,780.3,27.07,42.31,822.68,1.88033,0.20048
7/17/2011,09:23,782.28,27.21,42.12,822.66,1.88803,0.20067
7/17/2011,09:24,785.04,27.35,39.63,822.71,1.89102,0.20055
7/17/2011,09:25,788.18,27.42,39.81,822.71,1.85392,0.19976
7/17/2011,09:26,790.21,27.43,39.2,822.74,1.84070,0.20020
7/17/2011,09:27,792.39,27.57,38.71,822.76,1.84929,0.19998
7/17/2011,09:28,794.33,27.83,39.21,822.77,1.83269,0.20072
7/17/2011,09:29,796.58,27.91,41.29,822.77,1.83910,0.20178
7/17/2011,09:30,799.12,27.94,38.75,822.77,1.84304,0.20176
7/17/2011,09:31,801.87,27.95,39.47,822.77,1.82411,0.20157
7/17/2011,09:32,804.59,27.89,41.71,822.77,1.82084,0.20163
7/17/2011,09:33,807,27.84,44.62,822.77,1.81742,0.20215
7/17/2011,09:34,808.99,27.83,43.73,822.77,1.81763,0.20271
7/17/2011,09:35,811.72,27.79,41.49,822.77,1.79911,0.20242
7/17/2011,09:36,814.06,27.63,41.1,822.77,1.83158,0.20305
7/17/2011,09:37,815.23,27.59,44.65,822.77,1.84810,0.20379
7/17/2011,09:38,816.27,27.65,45.6,822.77,1.88276,0.20514
7/17/2011,09:39,819.08,27.76,46.22,822.77,1.87007,0.20481
7/17/2011,09:40,821.41,27.92,45.2,822.77,1.84420,0.20445
7/17/2011,09:41,823.02,28.09,45.02,822.77,1.85956,0.20480
7/17/2011,09:42,826.24,28.23,41.99,822.77,1.83513,0.20394
7/17/2011,09:43,828.45,28.12,44.81,822.77,1.82983,0.20525
7/17/2011,09:44,829.75,28,44.76,822.77,1.83816,0.20794
7/17/2011,09:45,831.42,27.93,44.58,822.77,1.88766,0.20957
7/17/2011,09:46,833.74,27.94,45.2,822.77,1.86563,0.20946
7/17/2011,09:47,837.07,27.96,43.4,822.77,1.83657,0.20799
7/17/2011,09:48,840.38,27.98,36.8,822.77,1.79249,0.20635
7/17/2011,09:49,842.94,27.97,36.4,822.77,1.79480,0.20640
7/17/2011,09:50,845.93,27.97,39,822.77,1.79461,0.20619
7/17/2011,09:51,848.98,27.95,39.68,822.77,1.77823,0.20586
7/17/2011,09:52,851.56,27.97,38.55,822.75,1.75063,0.20596
7/17/2011,09:53,853.54,27.98,37.1,822.77,1.76116,0.20693
7/17/2011,09:54,855.24,27.93,37.22,822.77,1.78106,0.20839
7/17/2011,09:55,856.19,27.88,37.3,822.77,1.77906,0.21056
7/17/2011,09:56,851.12,27.91,37.55,822.75,1.80501,0.21865
7/17/2011,09:57,858.26,27.96,37.76,822.73,1.75212,0.21473
7/17/2011,09:58,856.44,28.06,37.72,822.76,1.76669,0.21957
7/17/2011,09:59,848.45,28.14,35.55,822.77,1.72006,0.23163
7/17/2011,10:00,867.8,28.16,36.15,822.77,1.74145,0.21331
7/17/2011,10:01,869.9,28.23,37.55,822.77,1.78043,0.21295
7/17/2011,10:02,871.5,28.35,35.78,822.77,1.75176,0.21314
7/17/2011,10:03,875.78,28.37,35.58,822.77,1.75704,0.21118
7/17/2011,10:04,877.42,28.42,38.24,822.77,1.72315,0.21147
7/17/2011,10:05,879.64,28.49,35.26,822.78,1.73306,0.21084
7/17/2011,10:06,881.96,28.45,34.5,822.78,1.72934,0.21058
7/17/2011,10:07,883.79,28.4,34.26,822.78,1.74368,0.21051
7/17/2011,10:08,884.88,28.44,36.2,822.77,1.76651,0.21078
7/17/2011,10:09,887.05,28.54,34.7,822.77,1.76687,0.21004
7/17/2011,10:10,889.31,28.62,34.83,822.79,1.72629,0.20964
7/17/2011,10:11,890.76,28.57,34.62,822.78,1.74505,0.21093
7/17/2011,10:12,891.74,28.53,34.59,822.78,1.75120,0.21228
7/17/2011,10:13,893.43,28.52,33.3,822.77,1.78220,0.21252
7/17/2011,10:14,894.81,28.51,34.29,822.77,1.79795,0.21293
7/17/2011,10:15,897.18,28.54,35.95,822.77,1.76729,0.21252
7/17/2011,10:16,899.98,28.67,36.96,822.77,1.77464,0.21155
7/17/2011,10:17,901.43,28.84,35.9,822.77,1.68716,0.21228
7/17/2011,10:18,898.42,29.02,35.99,822.77,1.76022,0.21838
7/17/2011,10:19,900.44,29.14,34.61,822.77,1.74568,0.21933
7/17/2011,10:20,904.38,29.17,33.05,822.76,1.79183,0.21853
7/17/2011,10:21,907.75,29.05,33.77,822.76,1.77756,0.21807
7/17/2011,10:22,904.37,28.94,35.56,822.75,1.76399,0.22425
7/17/2011,10:23,902.46,28.81,34.31,822.75,1.75197,0.22922
7/17/2011,10:24,894.85,28.67,35.68,822.67,1.76823,0.24049
7/17/2011,10:25,897.66,28.69,35.59,822.7,1.77174,0.23958
7/17/2011,10:26,901.56,28.8,37.66,822.7,1.83271,0.23637
7/17/2011,10:27,903.64,28.9,37.7,822.72,1.82400,0.23451
7/17/2011,10:28,905.28,28.96,38.44,822.7,1.83758,0.23414
7/17/2011,10:29,912.03,28.96,38.88,822.7,1.80452,0.22719
7/17/2011,10:30,918.38,29,39.66,822.67,1.77769,0.22074
7/17/2011,10:31,919.09,29,39.76,822.7,1.74604,0.22116
7/17/2011,10:32,918.86,28.95,38.72,822.67,1.73585,0.22244
7/17/2011,10:33,923.17,28.89,38.64,822.72,1.70146,0.21849
7/17/2011,10:34,927.13,28.81,39.4,822.73,1.68086,0.21513
7/17/2011,10:35,927.25,28.84,39.76,822.73,1.67424,0.21527
7/17/2011,10:36,926.01,28.94,34.73,822.7,1.69761,0.21711
7/17/2011,10:37,926.65,28.96,34.01,822.71,1.72869,0.21736
7/17/2011,10:38,928.66,28.98,34.47,822.69,1.74975,0.21653
7/17/2011,10:39,931.86,29.04,34.09,822.68,1.72728,0.21416
7/17/2011,10:40,934.17,29.07,36.19,822.66,1.70240,0.21316
7/17/2011,10:41,936.58,29.03,34.88,822.68,1.63713,0.21175
7/17/2011,10:42,937.36,28.96,34.52,822.7,1.62438,0.21207
7/17/2011,10:43,938.88,28.97,35.13,822.68,1.60170,0.21145
7/17/2011,10:44,939.64,29.08,34.28,822.65,1.58876,0.21169
7/17/2011,10:45,940.29,29.17,31.93,822.65,1.58219,0.21265
7/17/2011,10:46,940.91,29.23,33.3,822.69,1.62840,0.21488
7/17/2011,10:47,940.46,29.41,32.59,822.66,1.69790,0.21754
7/17/2011,10:48,941.65,29.67,31.48,822.66,1.69034,0.21765
7/17/2011,10:49,943.54,29.86,34.21,822.64,1.65202,0.21629
7/17/2011,10:50,946.63,29.96,34.95,822.64,1.57007,0.21466
7/17/2011,10:51,945.58,29.86,33.2,822.66,1.58597,0.21732
7/17/2011,10:52,946.48,29.68,33.95,822.64,1.60194,0.21791
7/17/2011,10:53,947.9,29.63,35.65,822.64,1.63597,0.21727
7/17/2011,10:54,946.56,29.59,36.92,822.64,1.72974,0.22024
7/17/2011,10:55,944.22,29.64,37.64,822.64,1.81435,0.22384
7/17/2011,10:56,945.14,29.78,37.22,822.64,1.80840,0.22377
7/17/2011,10:57,945.62,29.91,36.32,822.63,1.78374,0.22476
7/17/2011,10:58,948.8,29.89,37.97,822.64,1.75140,0.22271
7/17/2011,10:59,952.01,29.88,37.6,822.64,1.72011,0.22062
7/17/2011,11:00,955.23,29.91,37.13,822.62,1.65464,0.21856
7/17/2011,11:01,956.83,29.85,35.71,822.64,1.62565,0.21878
7/17/2011,11:02,957.61,29.66,35.67,822.63,1.62089,0.21936
7/17/2011,11:03,956.34,29.54,36,822.61,1.69305,0.22238
7/17/2011,11:04,956.37,29.52,36.42,822.56,1.74175,0.22324
7/17/2011,11:05,958.31,29.57,37.05,822.58,1.72579,0.22210
7/17/2011,11:06,961.18,29.7,37.02,822.57,1.66043,0.21931
7/17/2011,11:07,961.12,29.76,36.24,822.62,1.62046,0.22016
7/17/2011,11:08,961.16,29.79,35.81,822.63,1.69632,0.22127
7/17/2011,11:09,961.57,29.86,36.59,822.56,1.70877,0.22094
7/17/2011,11:10,960.9,29.91,36.68,822.53,1.73695,0.22262
7/17/2011,11:11,963.54,29.83,36.48,822.52,1.74202,0.22058
7/17/2011,11:12,966.28,29.75,34.88,822.57,1.68341,0.21914
7/17/2011,11:13,966.82,29.71,34.79,822.57,1.66411,0.21991
7/17/2011,11:14,966.96,29.7,34.97,822.56,1.70151,0.22069
7/17/2011,11:15,967.37,29.64,33.38,822.56,1.73271,0.22088
7/17/2011,11:16,968.13,29.63,34.04,822.54,1.71917,0.22086
7/17/2011,11:17,968.91,29.75,34.58,822.52,1.73205,0.22064
7/17/2011,11:18,968.79,29.91,35.61,822.53,1.71091,0.22123
7/17/2011,11:19,968.69,30.02,35.11,822.53,1.73237,0.22273
7/17/2011,11:20,968.23,30.09,36.74,822.52,1.75768,0.22424
7/17/2011,11:21,967.48,30.22,38.04,822.52,1.83181,0.22524
7/17/2011,11:22,971.35,30.34,34.24,822.52,1.72144,0.22203
7/17/2011,11:23,972.72,30.28,34.25,822.51,1.64785,0.22157
7/17/2011,11:24,973.65,30.28,34.43,822.52,1.69532,0.22139
7/17/2011,11:25,973.05,30.33,33.15,822.51,1.71034,0.22298
7/17/2011,11:26,973.13,30.35,34.22,822.45,1.71756,0.22431
7/17/2011,11:27,973.4,30.33,34.82,822.41,1.70993,0.22515
7/17/2011,11:28,973.53,30.38,36.59,822.39,1.73897,0.22557
7/17/2011,11:29,974.04,30.45,34.77,822.37,1.75178,0.22613
7/17/2011,11:30,975.1,30.49,35.46,822.29,1.76577,0.22639
7/17/2011,11:31,975.56,30.58,34.24,822.27,1.74945,0.22735
7/17/2011,11:32,975.15,30.58,32.83,822.29,1.74892,0.22925
7/17/2011,11:33,977.22,30.53,33.75,822.3,1.72872,0.22803
7/17/2011,11:34,976.99,30.4,32.28,822.29,1.72389,0.22977
7/17/2011,11:35,977.25,30.25,32.97,822.29,1.77327,0.23063
7/17/2011,11:36,977.91,30.14,34.38,822.27,1.76124,0.23113
7/17/2011,11:37,977.75,30.1,32.24,822.27,1.76429,0.23214
7/17/2011,11:38,976.33,30.07,32.29,822.27,1.81599,0.23453
7/17/2011,11:39,977.7,30.11,32.57,822.26,1.83272,0.23346
7/17/2011,11:40,980.86,30.04,32.9,822.27,1.79511,0.23079
7/17/2011,11:41,982.26,30.01,32.77,822.26,1.71568,0.22956
7/17/2011,11:42,982.31,30.05,34.44,822.27,1.76096,0.23024
7/17/2011,11:43,984.88,30.17,32.93,822.27,1.72411,0.22779
7/17/2011,11:44,985.18,30.27,32.75,822.27,1.68384,0.22817
7/17/2011,11:45,983.99,30.46,32.15,822.25,1.74302,0.22989
7/17/2011,11:46,982.34,30.71,31.42,822.19,1.77483,0.23186
7/17/2011,11:47,979.59,30.98,30.81,822.21,1.82212,0.23586
7/17/2011,11:48,979.84,31.19,30,822.16,1.86186,0.23745
7/17/2011,11:49,978.32,31.33,31.31,822.16,1.90733,0.23941
7/17/2011,11:50,981.76,31.36,31.1,822.18,1.82638,0.23545
7/17/2011,11:51,982.14,31.28,30.34,822.17,1.82134,0.23574
7/17/2011,11:52,982.81,31.27,32.34,822.16,1.81209,0.23507
7/17/2011,11:53,984.18,31.19,31.57,822.15,1.77511,0.23394
7/17/2011,11:54,984.3,31.14,31.16,822.15,1.79783,0.23336
7/17/2011,11:55,983.82,31.15,30.18,822.15,1.79680,0.23419
7/17/2011,11:56,984.49,31.15,31.2,822.15,1.83052,0.23324
7/17/2011,11:57,986.56,31.15,31.11,822.12,1.78673,0.23104
7/17/2011,11:58,987.48,31.18,31.07,822.14,1.76653,0.23011
7/17/2011,11:59,986.88,31.29,29.26,822.15,1.75177,0.23124
7/17/2011,12:00,985.94,31.28,30.04,822.08,1.81347,0.23351
7/17/2011,12:01,985.92,31.23,30.94,822.11,1.83393,0.23445
7/17/2011,12:02,986.61,31.11,30.11,822.14,1.79837,0.23449
7/17/2011,12:03,985.91,31,31.02,822.15,1.80808,0.23522
7/17/2011,12:04,987.15,31.01,30.01,822.15,1.78807,0.23335
7/17/2011,12:05,987.67,31.1,28.31,822.1,1.79629,0.23215
7/17/2011,12:06,983.92,31.13,29.22,822.09,1.80575,0.23605
7/17/2011,12:07,985.59,31.14,30.91,822.05,1.85500,0.23457
7/17/2011,12:08,988.19,31.13,30.98,822.02,1.79439,0.23075
7/17/2011,12:09,989.46,31.18,28.93,821.94,1.72779,0.22866
7/17/2011,12:10,988.77,31.25,29.94,821.99,1.73147,0.22900
7/17/2011,12:11,987.61,31.4,30.52,821.98,1.73989,0.22980
7/17/2011,12:12,988.52,31.47,26.72,822,1.71821,0.22879
7/17/2011,12:13,989.03,31.4,28.49,821.96,1.69964,0.22858
7/17/2011,12:14,990.09,31.49,28.47,821.97,1.68920,0.22740
7/17/2011,12:15,991.07,31.53,26.51,822,1.66550,0.22628
7/17/2011,12:16,992.24,31.49,27.29,822.01,1.67179,0.22529
7/17/2011,12:17,993.39,31.42,26.77,822.02,1.64694,0.22426
7/17/2011,12:18,992.25,31.38,27.1,822.01,1.64767,0.22548
7/17/2011,12:19,990.63,31.37,26.68,822.02,1.69352,0.22742
7/17/2011,12:20,990.93,31.36,28.02,821.99,1.69508,0.22709
7/17/2011,12:21,990.72,31.4,27.12,821.98,1.67817,0.22678
7/17/2011,12:22,990.89,31.47,27.97,821.96,1.66733,0.22646
7/17/2011,12:23,992.24,31.53,27.16,821.95,1.67079,0.22498
7/17/2011,12:24,992.2,31.47,27.45,822.01,1.65810,0.22507
7/17/2011,12:25,993.07,31.45,26.93,822.02,1.63486,0.22400
7/17/2011,12:26,992.82,31.42,26.89,822.01,1.62364,0.22446
7/17/2011,12:27,992.47,31.44,26.71,822.03,1.64142,0.22493
7/17/2011,12:28,993.11,31.44,26.94,822.03,1.61573,0.22445
7/17/2011,12:29,993.55,31.42,27.22,821.99,1.61226,0.22343
7/17/2011,12:30,993.58,31.42,27.98,822.01,1.63065,0.22311
7/17/2011,12:31,994.4,31.45,27.3,821.98,1.64604,0.22273
7/17/2011,12:32,993.88,31.45,27.16,821.93,1.62006,0.22384
7/17/2011,12:33,991.85,31.53,28.83,821.92,1.65693,0.22528
7/17/2011,12:34,992.39,31.69,28.22,821.91,1.64437,0.22470
7/17/2011,12:35,994.08,31.81,27.4,821.88,1.64323,0.22526
7/17/2011,12:36,997.54,31.81,27.71,821.89,1.63936,0.22523
7/17/2011,12:37,997.39,31.78,26.97,821.9,1.62480,0.22536
7/17/2011,12:38,993.03,31.67,27.67,821.89,1.65446,0.22694
7/17/2011,12:39,991.35,31.64,27.18,821.91,1.68660,0.22768
7/17/2011,12:40,990.25,31.67,27.42,821.91,1.70300,0.22842
7/17/2011,12:41,988.38,31.7,26.44,821.89,1.72042,0.22893
7/17/2011,12:42,986.88,31.72,27.68,821.91,1.70398,0.22944
7/17/2011,12:43,986.48,31.76,26.3,821.91,1.68835,0.22875
7/17/2011,12:44,983.72,31.81,28.22,821.86,1.70394,0.23077
7/17/2011,12:45,983.38,31.95,28.2,821.78,1.75278,0.23030
7/17/2011,12:46,984.56,32.04,26.87,821.75,1.68952,0.22885
7/17/2011,12:47,983.3,31.97,26.92,821.77,1.71632,0.22950
7/17/2011,12:48,983.02,31.9,26.18,821.86,1.69379,0.22962
7/17/2011,12:49,980.36,31.85,25.98,821.81,1.70584,0.23201
7/17/2011,12:50,977.72,31.85,28.11,821.82,1.76937,0.23359
7/17/2011,12:51,979.31,31.93,27.97,821.78,1.74520,0.23083
7/17/2011,12:52,980.23,31.99,27.81,821.78,1.72412,0.22938
7/17/2011,12:53,979.24,32.04,27.48,821.77,1.73327,0.23029
7/17/2011,12:54,976.74,32.07,25.93,821.78,1.73498,0.23288
7/17/2011,12:55,971.73,32,25.89,821.79,1.75115,0.23820
7/17/2011,12:56,974.21,31.91,25.39,821.78,1.71794,0.23571
7/17/2011,12:57,973.19,31.88,27.21,821.78,1.73561,0.23612
7/17/2011,12:58,972.35,31.95,26.95,821.78,1.76954,0.24081
7/17/2011,12:59,969.47,32.04,27.36,821.76,1.74873,0.23738
7/17/2011,13:00,972.53,32.13,27.31,821.67,1.74576,0.23326
7/17/2011,13:01,973.77,32.18,25.93,821.7,1.73244,0.23170
7/17/2011,13:02,974.73,32.19,25.96,821.69,1.72380,0.23063
7/17/2011,13:03,977.26,32.19,26.11,821.68,1.66960,0.22851
